"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type"
"1413460313210","38.784832","-122.7890015","3.278","0.56","""md""","6","173","0.01171","0.03","""nc""","id8409","1486251656873","""Northern California""","earthquake"
"1413459704100","18.8553","-63.6479","57","2.8","""Md""","3","352.8","1.01599459","0.1","""pr""","id8411","1421352207040","""94km NW of The Valley, Anguilla""","earthquake"
"1413459600680","33.1806667","-115.9773333","1.362","0.78","""ml""","21","61","0.09942","0.31","""ci""","id8412","1457696048651","""13km S of Salton City, CA""","earthquake"
"1413459592700","38.9755","-111.4382","-3.4","2.2","""Ml""","23","75.6","0.06557702","0.21","""uu""","id8413","1413474361300","""29km WSW of Ferron, Utah""","earthquake"
"1413459196610","37.1351667","-97.6791667","4.44","1.54","""ml""","10","145","0.04864","0.03","""ismpkansas""","id8416","1437340597960","""Kansas""","earthquake"
"1413458608590","37.4478333","-121.8006667","5.171","1.25","""md""","24","66","0.07928","0.06","""nc""","id8418","1486251651941","""7km NNE of East Foothills, California""","earthquake"
"1413458272530","37.4638333","-118.7863333","8.125","1.28","""md""","31","161","0.05676","0.05","""nc""","id8421","1486251645170","""26km SE of Mammoth Lakes, California""","earthquake"
"1413458004090","38.9595","-111.4205","9.74","1.7","""ml""","15","70","0.1793","0.17","""uu""","id8422","1413491929780","""28km WSW of Ferron, Utah""","earthquake"
"1413457607000","18.9655","-68.5515","18","3.1","""Md""","6","302.4","0.4761071","0.28","""pr""","id8425","1421352207040","""36km NNE of Otra Banda, Dominican Republic""","earthquake"
"1413457471200","47.4313","-115.9903","2","1.2","""mc""","10","154.799987616","0.6629567","0.23","""mb""","id8426","1413501623489","""6km SW of Wallace, Idaho""","earthquake"
"1413457384460","46.8516667","-121.7695","1.912","0.9","""md""","7","144","0.01612","0.06","""uw""","id8427","1469216416780","""28km NNW of Packwood, Washington""","earthquake"
"1413457375880","46.8438333","-121.7618333","0.607","0.1","""md""","9","67","0.02144","0.06","""uw""","id8428","1469216416550","""27km NNW of Packwood, Washington""","earthquake"
"1413457304300","46.8451667","-121.7688333","0.657","0.11","""md""","10","65","0.0175","0.08","""uw""","id8430","1469216416310","""27km NNW of Packwood, Washington""","earthquake"
"1413457270490","46.8433333","-121.7618333","0.762","0.46","""md""","7","106","0.02125","0.05","""uw""","id8431","1469216416060","""27km NNW of Packwood, Washington""","earthquake"
"1413457264490","46.8428333","-121.7623333","0.197","0.21","""md""","12","68","0.0214","0.08","""uw""","id8432","1469216415810","""27km NNW of Packwood, Washington""","earthquake"
"1413456824700","36.068","-117.652","-0.266","0.76","""ml""","11","87","0.1012","0.18","""ci""","id8434","1457756952172","""27km E of Coso Junction, CA""","earthquake"
"1413456607370","37.4751667","-118.7815","5.185","0.74","""md""","21","155","0.04955","0.04","""nc""","id8435","1486251633763","""24km SE of Mammoth Lakes, California""","earthquake"
"1413455571370","36.5071667","-121.0918333","4.877","0.86","""md""","15","114","0.06486","0.04","""nc""","id8438","1486251628148","""22km ENE of Soledad, California""","earthquake"
"1413455341980","37.4793333","-118.7825","3.149","0.43","""md""","7","153","0.1171","0.02","""nc""","id8439","1486251622396","""25km SE of Mammoth Lakes, California""","earthquake"
"1413455248080","34.019","-116.953","6.445","1.25","""ml""","56","49","0.07571","0.27","""ci""","id8440","1457730157450","""8km E of Yucaipa, CA""","earthquake"
"1413455185660","33.4538333","-116.5765","9.173","0.22","""ml""","12","153","0.04607","0.16","""ci""","id8441","1457736696786","""14km SE of Anza, CA""","earthquake"
"1413455171500","37.4813333","-118.7866667","4.175","0.98","""md""","28","154","0.05225","0.07","""nc""","id8442","1486251617310","""24km SE of Mammoth Lakes, California""","earthquake"
"1413455098410","37.4736667","-118.7903333","3.099","0.77","""md""","12","159","0.1207","0.05","""nc""","id8443","1486251611745","""25km SE of Mammoth Lakes, California""","earthquake"
"1413454305700","37.5038333","-118.8355","2.614","0.53","""md""","11","159","0.08649","0.02","""nc""","id8444","1486251606346","""20km SE of Mammoth Lakes, California""","earthquake"
"1413453581810","37.6653333","-118.8603333","0.113","-0.2","""md""","9","175","0.03333","0.04","""nc""","id8448","1486251600809","""Long Valley area, California""","earthquake"
"1413453342280","33.4071667","-116.3613333","7.973","1.1","""ml""","37","60","0.1278","0.27","""ci""","id8450","1457722670225","""17km N of Borrego Springs, CA""","earthquake"
"1413451962510","37.4736667","-118.7881667","4.345","1.35","""md""","33","108","0.05495","0.06","""nc""","id8454","1486251595485","""25km SE of Mammoth Lakes, California""","earthquake"
"1413451571990","38.7683334","-122.7368317","2.403","0.28","""md""","5","111","0.01441","0.01","""nc""","id8455","1486251589963","""Northern California""","earthquake"
"1413451281770","37.6605","-118.8541667","1.453","-0.03","""md""","9","156","0.02703","0.04","""nc""","id8459","1486251584919","""Long Valley area, California""","earthquake"
"1413450811630","37.4818333","-118.7798333","5.165","1.84","""md""","34","103","0.04685","0.05","""nc""","id8460","1486251578270","""25km SE of Mammoth Lakes, California""","earthquake"
"1413449887020","37.4718333","-118.7855","5.045","2.56","""md""","36","57","0.05315","0.05","""nc""","id8464","1486251568580","""25km SE of Mammoth Lakes, California""","earthquake"
"1413449688520","37.4736667","-118.7825","4.746","0.64","""md""","16","156","0.1225","0.03","""nc""","id8466","1486251560851","""25km SE of Mammoth Lakes, California""","earthquake"
"1413449383117","41.8689","-119.6254","0.2674","1.38","""ml""","3","321.2","0.506","0.0101","""nn""","id8468","1414189725360","""69km ESE of Lakeview, Oregon""","earthquake"
"1413449100204","38.7445","-119.7266","0","1.03","""ml""","6","171.49","0.33","0.0936","""nn""","id8469","1413917768134","""16km S of Gardnerville Ranchos, Nevada""","earthquake"
"1413448917609","38.4512","-119.4692","0","0.19","""ml""","3","326.43","0.059","0.0203","""nn""","id8471","1413917210091","""30km NW of Bridgeport, California""","earthquake"
"1413448142300","19.537","-67.6","56","3.4","""Md""","12","259.2","1.15972503","0.41","""pr""","id8476","1421352207040","""127km NNW of San Antonio, Puerto Rico""","earthquake"
"1413447986260","33.3021667","-116.3033333","7.367","0.91","""ml""","31","81","0.1012","0.24","""ci""","id8477","1457736695458","""8km NE of Borrego Springs, CA""","earthquake"
"1413447096810","37.4758333","-118.7841667","5.329","0.51","""md""","9","156","0.1198","0.04","""nc""","id8480","1486251555698","""25km SE of Mammoth Lakes, California""","earthquake"
"1413446870620","37.4658333","-118.7973333","2.229","0.49","""md""","11","165","0.127","0.04","""nc""","id8482","1486251550357","""25km SE of Mammoth Lakes, California""","earthquake"
"1413446738910","37.47","-118.7848333","4.555","1.75","""md""","34","58","0.05315","0.06","""nc""","id8483","1486251544060","""25km SE of Mammoth Lakes, California""","earthquake"
"1413446305590","38.8373337","-122.8105011","1.749","0.91","""md""","11","77","0.01622","0.02","""nc""","id8484","1486251535814","""7km WNW of Cobb, California""","earthquake"
"1413445973940","38.7505","-122.7","1.014","1.09","""md""","19","79","0.006306","0.06","""nc""","id8485","1486251530261","""5km ESE of The Geysers, California""","earthquake"
"1413445933500","38.7511667","-122.696","1.154","1.17","""md""","29","75","0.004505","0.06","""nc""","id8486","1486251523520","""5km ESE of The Geysers, California""","earthquake"
"1413445675400","37.6606667","-118.8506667","2.299","0.29","""md""","9","154","0.02523","0.03","""nc""","id8489","1486251513253","""10km E of Mammoth Lakes, California""","earthquake"
"1413445059110","37.4773333","-118.8048333","2.16","0.45","""md""","11","162","0.1144","0.2","""nc""","id8493","1486251508618","""24km SE of Mammoth Lakes, California""","earthquake"
"1413444347340","37.4825","-118.7781667","2.819","0.45","""md""","10","150","0.1153","0.15","""nc""","id8494","1486251503775","""25km SE of Mammoth Lakes, California""","earthquake"
"1413444117280","37.4776667","-118.7848333","4.925","0.85","""md""","22","154","0.05135","0.02","""nc""","id8495","1486251498960","""25km SE of Mammoth Lakes, California""","earthquake"
"1413443499050","38.8246651","-122.7708359","0.599","0.56","""md""","5","118","0.005405","0.02","""nc""","id8497","1486251494112","""Northern California""","earthquake"
"1413443088500","45.6493","-113.6076","6.9","1.3","""mc""","14","129.599989632","0.7141607","0.07","""mb""","id8499","1413501612034","""12km WNW of Wisdom, Montana""","earthquake"
"1413442967650","37.4721667","-118.7883333","3.179","0.47","""md""","11","159","0.1225","0.03","""nc""","id8500","1486251489336","""25km SE of Mammoth Lakes, California""","earthquake"
"1413442201730","37.4728333","-118.7851667","4.875","1.02","""md""","26","157","0.05225","0.06","""nc""","id8505","1486251483170","""25km SE of Mammoth Lakes, California""","earthquake"
"1413441597460","37.4736667","-118.7868333","4.655","2.19","""md""","34","108","0.05405","0.05","""nc""","id8507","1486251474450","""25km SSE of Mammoth Lakes, California""","earthquake"
"1413441429290","37.473","-118.786","5.005","2.93","""md""","37","51","0.05315","0.05","""nc""","id8508","1486251465270","""25km SE of Mammoth Lakes, California""","earthquake"
"1413441354190","37.4735","-118.7836667","5.115","0.79","""md""","25","156","0.05135","0.03","""nc""","id8510","1486251456867","""25km SE of Mammoth Lakes, California""","earthquake"
"1413441097060","37.4743333","-118.787","4.525","1.55","""md""","34","108","0.05405","0.06","""nc""","id8511","1486251451691","""25km SE of Mammoth Lakes, California""","earthquake"
"1413440974610","33.6718333","-116.7166667","16.099","0.61","""ml""","20","89","0.03929","0.19","""ci""","id8512","1457663669483","""8km S of Idyllwild, CA""","earthquake"
"1413440949340","37.4731667","-118.7858333","4.846","0.49","""md""","13","157","0.1216","0.03","""nc""","id8513","1486251446454","""25km SE of Mammoth Lakes, California""","earthquake"
"1413440878860","37.4713333","-118.7855","4.805","0.8","""md""","23","158","0.05315","0.03","""nc""","id8514","1486251441450","""25km SE of Mammoth Lakes, California""","earthquake"
"1413440797940","37.4781667","-118.7845","4.065","1.33","""md""","31","154","0.05045","0.06","""nc""","id8515","1486251436117","""25km SE of Mammoth Lakes, California""","earthquake"
"1413440547150","37.4721667","-118.7858333","4.715","3.21","""ml""","40","51","0.05315","0.04","""nc""","id8517","1486251429170","""25km SE of Mammoth Lakes, California""","earthquake"
"1413439932410","35.7875","-121.3196667","6.938","1.59","""md""","27","186","0.08829","0.05","""nc""","id8520","1486251414500","""19km NW of San Simeon, California""","earthquake"
"1413439371590","34.0175","-117.204","1.288","1.06","""ml""","36","49","0.0746","0.31","""ci""","id8524","1457736694084","""5km SSW of Redlands, CA""","earthquake"
"1413438798250","37.0761667","-97.9018333","6.11","1.56","""ml""","11","87","0.04012","0.06","""ismpkansas""","id8525","1437340583000","""Kansas""","earthquake"
"1413438747780","40.1911667","-121.123","1.807","1.75","""md""","14","114","0.3081","0.1","""nc""","id8526","1486251407273","""15km SE of Chester, California""","earthquake"
"1413438633500","18.795","-66.5412","15","2.6","""Md""","10","262.8","0.48958183","0.11","""pr""","id8527","1421352206040","""37km N of Tierras Nuevas Poniente, Puerto Rico""","earthquake"
"1413438146190","33.4596667","-116.5866667","3.681","0.32","""ml""","14","108","0.03727","0.07","""ci""","id8529","1457750159992","""13km SE of Anza, CA""","earthquake"
"1413437256930","38.8156662","-122.7633362","1.722","0.78","""md""","12","71","0.01351","0.03","""nc""","id8533","1486251402666","""3km WSW of Cobb, California""","earthquake"
"1413437216845","36.1023","-117.1754","4.4007","0.52","""ml""","10","272.86","0.417","0.1108","""nn""","id8534","1413915764047","""42km NNE of Searles Valley, California""","earthquake"
"1413436969513","39.5989","-119.7395","8.5333","0.03","""ml""","4","187.12","0.056","0.0455","""nn""","id8536","1413915194152","""3km E of Sun Valley, Nevada""","earthquake"
"1413436886600","38.8096657","-122.8303299","2.36","0.56","""md""","7","191","0.0009009","0.02","""nc""","id8537","1486251398017","""Northern California""","earthquake"
"1413436879000","18.6846","-63.8166","24","2.9","""Md""","4","327.6","0.80399218","0.34","""pr""","id8538","1421352206040","""89km ENE of Road Town, British Virgin Islands""","earthquake"
"1413436699100","37.6656667","-118.8571667","2.513","0.4","""md""","14","158","0.03243","0.05","""nc""","id8539","1486251393372","""10km E of Mammoth Lakes, California""","earthquake"
"1413436555760","38.773","-122.7441667","0.03","0.71","""md""","19","73","0.01171","0.03","""nc""","id8540","1486251388224","""1km ESE of The Geysers, California""","earthquake"
"1413436330887","41.8834","-119.6646","0","2.03","""ml""","5","151.42","0.476","0.2049","""nn""","id8541","1413845828945","""65km ESE of Lakeview, Oregon""","earthquake"
"1413436288490","37.4765","-118.7875","4.515","0.77","""md""","23","156","0.05315","0.04","""nc""","id8542","1486251383375","""25km SE of Mammoth Lakes, California""","earthquake"
"1413435049270","33.8908333","-118.328","13.432","1.5","""ml""","26","99","0.02207","0.37","""ci""","id8545","1457670249878","""2km W of Gardena, CA""","earthquake"
"1413434593290","38.7866669","-122.76017","4.28","0.57","""md""","5","112","0.01622","0.01","""nc""","id8549","1486251378512","""Northern California""","earthquake"
"1413433737070","33.1438333","-116.4035","0.801","0.59","""ml""","12","116","0.1246","0.28","""ci""","id8554","1457730155574","""13km SSW of Borrego Springs, CA""","earthquake"
"1413433569710","33.6618333","-116.7878333","14.237","0.71","""ml""","13","125","0.05925","0.17","""ci""","id8555","1457743534539","""11km SW of Idyllwild, CA""","earthquake"
"1413433535700","33.617","-116.7131667","15.044","0.46","""ml""","19","68","0.05389","0.09","""ci""","id8556","1457689729671","""8km NNW of Anza, CA""","earthquake"
"1413433438690","37.4841667","-118.7825","4.706","1.05","""md""","20","151","0.04865","0.03","""nc""","id8557","1486251373813","""24km SE of Mammoth Lakes, California""","earthquake"
"1413432748990","37.1353333","-97.6788333","4.05","1.5","""ml""","9","140","0.04837","0.03","""ismpkansas""","id8559","1437340578030","""Kansas""","earthquake"
"1413432552220","38.8364983","-122.8278351","1.944","0.85","""md""","20","47","0.006306","0.03","""nc""","id8560","1486251369014","""9km W of Cobb, California""","earthquake"
"1413432218300","37.476","-118.7855","4.655","1.1","""md""","29","107","0.05225","0.06","""nc""","id8561","1486251363956","""25km SE of Mammoth Lakes, California""","earthquake"
"1413430889800","38.8079987","-122.80233","0.892","0.87","""md""","7","196","0.005405","0.01","""nc""","id8564","1486251358587","""Northern California""","earthquake"
"1413430381550","37.4686667","-118.7885","6.919","0.51","""md""","11","161","0.1261","0.06","""nc""","id8566","1486251354039","""25km SE of Mammoth Lakes, California""","earthquake"
